,Date,Close,High,Low,Open,Volume
0,2021-01-19,259.28875732421875,260.38113269366454,250.96688447227444,255.11788057029048,28028500
1,2021-01-20,265.6245422363281,268.4448379452422,261.7714523659061,267.0644656201047,25199900
2,2021-01-21,270.97711181640625,271.70205875894015,265.634427714856,267.3921687234662,20838700
3,2021-01-22,272.5958251953125,276.5382869759463,270.1131674066485,270.1231077356851,21954000
4,2021-01-25,276.0814514160156,278.15694942741976,269.6265419840964,276.2105544535944,19087000
5,2021-01-26,280.09344482421875,283.4103023609769,275.88286683391283,276.2105946394288,19373600
6,2021-01-27,270.252197265625,281.4837381150198,266.2600643454643,280.57010675992376,35346200
7,2021-01-28,263.1617431640625,284.800598380068,262.8638363318904,275.25724544437986,37758800
8,2021-01-29,256.5379333496094,264.71085217290124,253.0820937492756,263.4595831833318,30389500
9,2021-02-01,260.1925048828125,262.33752508224313,253.14174993490226,257.71975684833694,22914300
10,2021-02-02,265.2272644042969,266.9850053875906,261.4436966318781,262.16864356397065,17320800
11,2021-02-03,264.80029296875,267.3326222811993,262.0097878354705,263.7774390975395,14223400
12,2021-02-04,264.64141845703125,266.29984743580536,262.1687006375379,265.1578307479932,16060000
13,2021-02-05,266.24017333984375,267.3027579313745,263.8270377319141,264.9491733679477,12454400
14,2021-02-08,264.73077392578125,267.98802000221724,263.16174740790035,266.8857343995216,13755200
15,2021-02-09,267.5809020996094,271.49357368908437,263.9065559898149,264.59177204978135,14613400
16,2021-02-10,269.98406982421875,271.900674402498,265.86286387269195,270.5600634141554,14687200
17,2021-02-11,268.51434326171875,271.6821866351648,266.627499147351,270.00393789566357,12828600
18,2021-02-12,268.6235656738281,269.2988413011865,266.4785457640893,268.6434160254985,9097600
19,2021-02-16,272.0694885253906,274.68124922947464,268.17666798465854,268.9214652817526,15417200
20,2021-02-17,271.67230224609375,272.0695214581162,267.70995953793226,269.35844805841447,12763200
21,2021-02-18,267.52130126953125,270.0635405541446,264.1845932672995,267.7000453662894,15249100
22,2021-02-19,259.7455749511719,268.3951458314142,258.3453523815268,267.9879863347758,25622600
23,2021-02-22,258.52410888671875,261.2451224455358,255.7435442710094,256.16064411630646,17434900
24,2021-02-23,264.0157775878906,265.604684827942,253.19140952092832,257.6999099486897,21924600
25,2021-02-24,262.47650146484375,264.53214932336675,256.5975849753341,260.5102256472287,15736100
26,2021-02-25,252.92324829101562,265.08827150301914,252.2777481716755,260.480444082425,19053100
27,2021-02-26,255.83290100097656,263.7078838036071,254.69088454166723,254.69088454166723,26619500
28,2021-03-01,263.0723876953125,264.8003080425841,256.1110046545927,259.01076266266045,22157300
29,2021-03-02,257.20330810546875,264.8598150850479,256.8557300063131,263.9362738003962,15191700
30,2021-03-03,253.63824462890625,259.17952327480714,253.33039749890509,258.48439730307683,15513500
31,2021-03-04,255.852783203125,264.6413671039277,251.74148755772686,254.69088607980996,31626500
32,2021-03-05,262.44671630859375,263.6086134766132,253.83686100228493,258.8617730445713,26820100
33,2021-03-08,253.5389404296875,263.7376876689268,253.28074947590162,263.7078969878338,18391800
34,2021-03-09,263.8966064453125,266.66726127339814,258.0077489120371,259.36824065418534,22039700
35,2021-03-10,263.06243896484375,267.1042135136652,261.0465218554377,266.7765159880859,14210300
36,2021-03-11,271.98016357421875,275.972266867677,265.9622027962827,266.2501693141146,21834000
37,2021-03-12,266.5381774902344,267.86887864473107,262.18855548795733,267.27306492322964,20600200
38,2021-03-15,271.85107421875,274.04573559254817,266.6374919734589,267.213455344063,16844800
39,2021-03-16,277.3426818847656,280.18285832005444,272.8937479573369,274.16486760719044,22437700
40,2021-03-17,282.0399169921875,284.24451872621216,273.4995665673222,273.79747343439846,21315000
41,2021-03-18,276.687255859375,283.2116881663582,276.3496180179357,277.92858482314426,18728300
42,2021-03-19,288.0975036621094,290.76884566116183,279.2493386548787,279.2691890055399,38930500
43,2021-03-22,291.5037841796875,297.6309672357557,284.7608764742998,288.4352224866444,28273100
44,2021-03-23,288.61395263671875,295.9328233174748,287.79963356760106,291.11646090364803,23000900
45,2021-03-24,280.1828918457031,289.6964248516647,279.2096789090975,288.9814180689493,18675000
46,2021-03-25,276.806396484375,286.0617517724904,275.82327372146733,279.03087841779615,24505600
47,2021-03-26,281.05670166015625,282.5264459269405,275.84312049630233,276.3694427158467,17629200
48,2021-03-29,288.80267333984375,291.14628815797516,282.7251308525413,283.7876855406201,21718800
49,2021-03-30,286.002197265625,290.44119091458725,284.7112272475432,287.819489559495,17474500
50,2021-03-31,292.48687744140625,294.4432129861294,286.60793047822534,287.9783624230208,19498200
51,2021-04-01,296.5882568359375,300.3023034795974,294.54254908298094,296.33005070789403,17616000
52,2021-04-05,306.7671203613281,308.614203147411,298.5942002846461,298.80276535214335,28237000
53,2021-04-06,304.13555908203125,309.1902473618839,303.1325555067955,306.6976489192928,17335200
54,2021-04-07,310.9181213378906,312.07007816687496,303.3807760699453,304.21494543454486,22855200
55,2021-04-08,310.8486328125,313.6888093314046,307.8992338881179,312.6659554448147,20894100
56,2021-04-09,310.2925109863281,312.55669381171714,308.177281575922,309.23986644593833,15988600
57,2021-04-12,309.37890625,309.9846602325345,305.7939324729359,308.89228469218745,10881900
58,2021-04-13,307.6112365722656,312.2488242933257,307.17428638234855,310.04422299179186,14036900
59,2021-04-14,300.7193603515625,305.8932103611847,299.8554003462069,305.16826342390004,17421400
60,2021-04-15,305.6846618652344,307.988575313205,301.9904662696532,304.21491770583015,14558300
61,2021-04-16,304.0560607910156,306.8068650471184,302.4969444090367,306.03227702070234,13059200
62,2021-04-19,300.1434326171875,305.5655798842235,298.47509359927756,302.8942372670993,14553500
63,2021-04-20,300.550537109375,302.9835537939867,295.1482714936018,299.8951118354893,16796400
64,2021-04-21,299.37872314453125,299.88519500510046,295.3270391776164,299.85540432541285,14863500
65,2021-04-22,294.4631042480469,300.8187332985432,293.9864532833794,299.2397360604261,16375400
66,2021-04-23,299.0411071777344,300.49097087154496,295.0887049838903,296.68755239289857,17536800
67,2021-04-26,300.9378967285156,303.67873069928305,299.4681522036944,301.23580358211467,16172600
68,2021-04-27,301.4641418457031,303.2218524436181,299.0211850482078,302.16920808926756,15309300
69,2021-04-28,304.96966552734375,308.76317361208896,303.25165555869114,305.22784130964635,33907200
70,2021-04-29,327.2242126464844,329.5082455205875,319.37899037048027,327.8299665552439,56526800
71,2021-04-30,322.8249816894531,327.532122010799,322.24901835025764,323.87765659537024,26332400
72,2021-05-03,320.3422546386719,326.27084206146054,319.60739770408895,323.90737753831155,18719500
73,2021-05-04,316.1515808105469,319.9550297777541,310.9479394226379,317.80006933320976,24032600
74,2021-05-05,312.834716796875,318.8328262137328,312.30839458302705,315.98274005728,15577600
75,2021-05-06,317.800048828125,318.0185239268124,311.09687276652534,312.33820166682153,19012200
76,2021-05-07,316.8666076660156,320.69984756028447,316.53891012894223,320.1437345661758,15916700
77,2021-05-10,303.8475036621094,312.3977620050916,302.7153972344073,312.1693768985715,24239200
78,2021-05-11,304.40362548828125,304.71147261940786,297.6110776402006,298.66372208325555,18920100
79,2021-05-12,300.45123291015625,302.84451865074016,296.1214922814983,299.0411002600775,24645500
80,2021-05-13,303.1424865722656,306.71748989994825,300.66973856002795,303.9567753757269,18079200
81,2021-05-14,313.74835205078125,314.6520430906645,306.93592356007673,307.39275439730136,19245700
82,2021-05-17,313.2716979980469,313.49017310689794,309.4186080633365,311.3749437134494,15401300
83,2021-05-18,307.809814453125,314.30445528494346,307.66086105681984,313.4007642728531,14522400
84,2021-05-19,311.4146728515625,312.4772577066652,301.46419089388326,302.0798852044265,19106200
85,2021-05-20,316.39984130859375,317.0354162827345,310.9876652282522,311.4047347873846,17320200
86,2021-05-21,314.03631591796875,317.71063074689886,313.61921613332026,317.0750862010976,13600900
87,2021-05-24,322.37811279296875,323.68896349578085,315.823889584792,316.00263368811625,16445400
88,2021-05-25,325.51617431640625,326.8965163184287,322.5468949273761,324.8110776685687,16437000
89,2021-05-26,325.38702392578125,327.5419536493177,323.5597916553514,326.0722398154271,9686900
90,2021-05-27,330.4417724609375,331.4646263219847,324.4933337229342,325.72472236570246,20477700
91,2021-05-28,326.44964599609375,330.56091149903165,326.05239650868407,328.7038883383271,12037400
92,2021-06-01,326.8468933105469,329.1210165064215,324.37417565975466,327.85980685651253,11765900
93,2021-06-02,326.86669921875,329.5678319465902,324.85078242485343,328.0881776892321,11654300
94,2021-06-03,323.7782897949219,325.1089906636587,321.23605077615906,323.520083700462,12610800
95,2021-06-04,328.05841064453125,330.1537592993756,322.92426093429344,323.63926759923044,13289400
96,2021-06-07,334.24517822265625,335.347494066772,326.6482512651954,327.1944541755547,20136700
97,2021-06-08,331.3652648925781,335.95321124660705,329.93525170354593,334.36433464179675,14580500
98,2021-06-09,327.9590759277344,334.4636268555768,327.7108101624598,333.4109824352829,13727900
99,2021-06-10,330.15380859375,331.6235531538645,326.27092754387985,328.49540989241615,13240200
100,2021-06-11,328.9621276855469,330.52121388823963,326.64827344168265,330.27294808646184,13587900
101,2021-06-14,334.4338684082031,334.483539749573,327.52215732246464,329.59765568348803,12250800
102,2021-06-15,334.41400146484375,337.5620248503402,332.7059317076359,334.65232691277197,15795200
103,2021-06-16,328.7833251953125,335.2084448088056,326.439710773516,334.3643653995588,17232200
104,2021-06-17,334.17572021484375,335.6355243882391,327.85982225647933,328.1974601209938,17794100
105,2021-06-18,327.37322998046875,333.8182006835169,326.71780460807463,332.2094430903154,23039500
106,2021-06-21,329.98492431640625,330.6105588772653,325.3770972881534,328.79323655230536,11337500
107,2021-06-22,336.67822265625,337.56206346990325,330.2928334176298,330.3822054708277,15345300
108,2021-06-23,338.22735595703125,341.0377414877368,335.8539509185642,336.9959674168666,14817800
