,Date,Close,High,Low,Open,Volume
71,2021-04-30,136.24691772460938,136.84927769199828,135.53826450503723,136.5038111059668,11705100
72,2021-05-03,135.84829711914062,137.72621655983326,135.64456389139863,137.16816349980652,11801100
73,2021-05-04,137.7262725830078,137.86800598014898,134.767658879,135.41429891835054,12977700
74,2021-05-05,139.53330993652344,140.2065231551377,136.9733101294216,138.1868699828571,10506700
75,2021-05-06,142.34132385253906,142.45648389265153,139.21440436900627,140.0204976169203,13542400
76,2021-05-07,142.82852172851562,143.05882828894605,139.09038903494468,139.26754896730932,14257800
77,2021-05-10,142.81080627441406,145.03419255745274,142.72221954716377,143.0588328909906,14014300
78,2021-05-11,140.4368438720703,143.84723070796554,139.99393719293792,142.6868173712689,15451700
79,2021-05-12,139.47132873535156,142.42108922484223,139.09928869835827,141.38468908255214,14381700
80,2021-05-13,143.05885314941406,143.9003731117111,139.6750397325404,140.11794639863766,15395000
81,2021-05-14,145.28224182128906,145.67200185564892,143.49290859654835,143.84722852790875,10584000
82,2021-05-17,145.86685180664062,146.02630520439342,144.41411876119906,144.71529199242124,9886800
83,2021-05-18,143.81178283691406,146.6020890959109,143.71434284126835,145.87571576174525,11098100
84,2021-05-19,142.71337890625,142.77537880766056,140.52541901068994,142.61593890422935,13278900
85,2021-05-20,142.4653778076172,143.37776457353948,141.30496435871254,142.4653778076172,10426000
86,2021-05-21,144.08636474609375,144.58241792860855,142.56276510469223,142.91708494464982,10249000
87,2021-05-24,144.86590576171875,145.47711912087075,143.60805245751607,144.70646585051668,9440300
88,2021-05-25,143.36883544921875,146.77920729403397,143.11194211719638,145.14046139969938,12609100
89,2021-05-26,143.35116577148438,145.04307239258807,142.89053907791708,144.89248575586066,13058300
90,2021-05-27,145.5834197998047,145.93773970967172,144.00667322295152,145.2290863734995,15707500
91,2021-05-28,145.4859619140625,146.1060284383306,144.61785526365065,145.87570836043355,10291300
92,2021-06-01,147.08929443359375,147.85109437737117,146.58437438782184,146.92984101834662,9445400
93,2021-06-02,147.09815979003906,148.3205865137981,146.6286798052641,148.16113308544578,10498600
94,2021-06-03,147.19558715820312,148.15226709685487,145.8580140072821,146.52237394942046,13354400
95,2021-06-04,147.43475341796875,147.63848667247194,146.1857535429855,147.23102016346556,8510800
96,2021-06-07,146.7438507080078,148.01942416333557,146.28322395659728,147.93083741698902,7267200
97,2021-06-08,146.15919494628906,146.8324081904269,144.52930171325747,145.70743502782742,10370700
98,2021-06-09,144.3343963623047,145.46823610936582,143.7497564412287,145.39736943562,12377400
99,2021-06-10,142.0844268798828,146.37177288969642,142.0047069386294,145.5922529758328,12119400
100,2021-06-11,141.9870147705078,142.79310815640304,140.8974681434642,142.11102809784256,13683800
101,2021-06-14,139.57760620117188,142.02244600878757,138.77151286559072,141.86299258848757,19917900
102,2021-06-15,137.4604949951172,139.00181493114965,136.53040188664625,138.80693493292355,24485500
103,2021-06-16,138.42604064941406,139.62188042953358,135.6268675296592,137.06188067237764,25321200
104,2021-06-17,134.43096923828125,139.48011389693323,133.9792094969677,139.16122069234925,29722400
105,2021-06-18,131.0294647216797,132.60621086921634,130.71057148305235,132.2518910558235,43595700
106,2021-06-21,133.25286865234375,133.93494857772887,132.00388235534967,132.05702898291077,18664800
107,2021-06-22,133.0579833984375,133.73119644652763,131.68497047579527,133.40344994523085,14251200
108,2021-06-23,133.86410522460938,134.67905186088106,132.9517185820205,133.04915858833772,12733300
109,2021-06-24,135.09536743164062,135.63571402896002,133.95267434101402,134.5727408830764,13733200
110,2021-06-25,136.4595184326172,136.8581316467477,134.35127881079288,135.16622528665232,15484900
111,2021-06-28,136.7075653076172,136.84043189322009,134.7499120089604,136.14949861520898,14125800
112,2021-06-29,136.53924560546875,138.4614586204309,136.06976569250935,137.3010454953261,14528700
113,2021-06-30,137.7793731689453,138.25771984527788,136.15834697814103,136.19377355736304,12531000
114,2021-07-01,139.1435546875,139.19670132283227,137.67310136659546,138.41718129412368,10479400
115,2021-07-02,139.00991821289062,139.2682920155313,138.19917966496442,138.93864314989762,11424000
116,2021-07-06,136.6757049560547,138.78717582269684,135.73133424935952,138.78717582269684,15083400
117,2021-07-07,136.8360595703125,137.4507950181096,135.01859326729755,135.4284078362779,12271800
118,2021-07-08,134.47512817382812,135.89168414226174,133.67329403738046,135.07204143862106,17834600
119,2021-07-09,138.77825927734375,139.11679877223384,135.93622952985464,136.35496195251878,13694500
120,2021-07-12,140.76498413085938,141.79845183395156,137.1478607643608,137.51314025164194,19940400
121,2021-07-13,138.6713409423828,140.22154270560705,136.75587323705346,139.02771619536153,22671700
122,2021-07-14,138.1991729736328,140.12355879828436,136.26588286441137,138.93863642276264,14622800
123,2021-07-15,138.50205993652344,139.45533472603577,136.93403621646712,137.11221702256694,11539300
124,2021-07-16,135.3393096923828,139.23261565157924,134.5463934912248,138.9475290595295,14002700
125,2021-07-19,130.9381866455078,133.4773077452115,129.81563514154035,132.34583836311384,22172900
126,2021-07-20,133.3793182373047,134.63550208289627,130.3680115330713,130.53728810084692,15385200
127,2021-07-21,136.1857147216797,136.8895339017644,134.849337832586,135.4640733766617,12356700
128,2021-07-22,134.4662322998047,136.70244493213636,133.61095872749584,136.20353308256816,9913300
129,2021-07-23,134.2078399658203,136.16785616039863,133.86038261130108,134.95620756104248,9666100
130,2021-07-26,135.107666015625,135.38386192645444,133.78911160409373,133.80693376480139,8208000
131,2021-07-27,134.9294891357422,135.85605119906842,133.45948030103872,133.99402278896457,11218700
132,2021-07-28,135.15225219726562,136.1055409424531,134.42170653704045,135.6778905325206,9217300
133,2021-07-29,136.31044006347656,137.08553429404455,135.33934280540174,136.43516802695103,9063500
134,2021-07-30,135.2235107421875,136.907344941847,134.70677675574072,135.93624774398745,9805200
135,2021-08-02,134.6800537109375,137.6022632572644,134.5909700799162,135.44624362822614,10203200
136,2021-08-03,136.21243286132812,136.59553461521213,133.21004398386447,135.37496788683222,10394800
137,2021-08-04,134.7423858642578,136.64003115242863,134.4483814180738,134.7512901465092,10155000
138,2021-08-05,136.4440460205078,136.92514921143965,135.42840034382775,135.66895193929366,9151500
139,2021-08-06,140.31956481933594,140.60466506361132,138.1902716493426,138.26154671041147,13328800
140,2021-08-09,140.16810607910156,141.25502693672527,138.89408649266537,140.33738264461587,9516900
141,2021-08-10,141.8875732421875,142.529035187815,139.25936827863669,139.64247002681896,8667000
142,2021-08-11,143.58033752441406,143.88324635937383,141.72722659013797,142.54686945820316,9156500
143,2021-08-12,144.14157104492188,144.65830495064185,143.03684177932956,144.22176397091283,8844200
144,2021-08-13,142.52902221679688,144.47123004050718,142.1637562597644,144.14158121873933,8980900
145,2021-08-16,141.5935821533203,141.6826793853504,139.67811401363426,141.60250003312072,8755800
146,2021-08-17,139.8829803466797,141.5311834959897,138.33279228048053,140.38190566779636,9347200
147,2021-08-18,138.6090087890625,140.77393276509173,138.39518359867895,139.25937505094439,8065500
148,2021-08-19,137.45082092285156,138.5911948169834,136.31935131430558,136.45299716406848,9517700
149,2021-08-20,137.8428192138672,138.0031779113322,136.45298945852372,137.5131839395258,6974100
150,2021-08-23,139.6068115234375,139.95426890917625,138.30607919501094,138.38625853149074,7934600
151,2021-08-24,140.4710235595703,141.25503566118547,139.75828652122274,139.87411019832362,7670900
152,2021-08-25,143.3665008544922,144.13269076029488,140.58684147266283,141.21938554244508,11335000
153,2021-08-26,144.10595703125,145.95906772362025,143.57140090283139,144.56032022437688,11027500
154,2021-08-27,145.26414489746094,145.36214639578563,143.66939447875237,144.105949079349,8780200
155,2021-08-30,142.93885803222656,145.65616011761068,142.43994622526958,145.4067042141322,7937600
156,2021-08-31,142.50230407714844,143.76740576343053,141.96776153616673,142.93885870746163,12340800
157,2021-09-01,142.29739379882812,143.22394234036292,141.62920544086757,142.74285270413517,8729900
158,2021-09-02,142.95669555664062,143.98124572785474,142.0390375914114,142.56468949638628,8813300
159,2021-09-03,142.09249877929688,143.33977838413554,141.78957636584053,142.89431944036056,7959700
160,2021-09-07,141.843017578125,143.77630741822523,141.62028814593384,142.5379323190154,9285600
161,2021-09-08,141.2104949951172,142.17268801189235,140.80066675684424,141.55795245164745,7852700
162,2021-09-09,141.82521057128906,143.28631525881042,140.83629124292034,141.0055678045651,7904300
163,2021-09-10,140.19482421875,143.18830854205993,140.07009627170902,143.04575843277692,8311600
164,2021-09-13,142.422119140625,142.59139569663432,140.82738227033113,141.23719684288633,10052800
165,2021-09-14,139.93646240234375,143.74067153971725,139.21480758042009,142.94775525831307,11685600
166,2021-09-15,140.9075469970703,141.37973229153775,139.40189390574668,139.6246233312247,11691500
167,2021-09-16,140.84521484375,143.30415707548644,140.07012058078735,142.02123305794206,10880900
168,2021-09-17,140.47991943359375,141.66484180010647,139.87410182358408,140.2126549552527,25581600
169,2021-09-20,136.27474975585938,137.7002096303784,134.07418239528363,137.10329652366875,15819900
170,2021-09-21,136.2926025390625,137.69135002369617,135.93624085339027,136.782610052607,8999900
171,2021-09-22,138.90301513671875,140.09684187800053,138.18137380197868,138.27045743671894,11236200
172,2021-09-23,143.59811401367188,144.0703129200399,140.4709976575255,140.76500214141842,12336100
173,2021-09-24,145.25521850585938,145.74522596876304,143.27739368215586,143.82975831616062,10102400
174,2021-09-27,148.7654266357422,149.13961042055513,146.65395613775323,147.00141348038844,13220900
175,2021-09-28,147.96363830566406,150.83239487304763,147.5894544396133,149.40692087390673,13387900
176,2021-09-29,147.84780883789062,148.69417804417688,147.03707036273843,148.07945617040667,7777100
177,2021-09-30,145.83433532714844,148.77436675517,145.03250115896438,148.71199598454749,13161200
178,2021-10-01,148.89910888671875,149.94148116976393,145.75416987366089,146.1105315861398,11285000
179,2021-10-04,148.73873901367188,151.84804734366807,147.65181810034727,148.7565611778834,14120000
180,2021-10-05,151.16766357421875,152.494163582366,149.3840487611648,149.86805106327247,12292900
181,2021-10-06,151.49032592773438,151.56203047840847,148.7835372638271,150.56715206170296,8692600
182,2021-10-07,152.44932556152344,153.72205040022746,151.9563653868951,153.44420384986682,10195400
183,2021-10-08,152.56585693359375,153.56969322539123,151.74127516872528,152.38660240666474,8190100
184,2021-10-11,149.35714721679688,153.52487300591233,149.19582224876356,153.08570147543713,12154700
185,2021-10-12,148.2099151611328,149.40197767816952,147.68110948345142,148.55946629949358,13032600
186,2021-10-13,144.3021240234375,148.25475070290034,143.94361490008902,147.0537300958119,22753500
187,2021-10-14,146.51593017578125,146.9999187854076,143.45959045151446,144.97431656549836,15176800
188,2021-10-15,149.3302764892578,149.83219468115365,147.11644800438182,148.20096055749215,14267400
189,2021-10-18,149.2764892578125,151.12283688790518,148.70286656034446,149.21374265084629,12672900
190,2021-10-19,151.08702087402344,151.158711758454,149.30340582732762,150.03835364083648,8053900
191,2021-10-20,153.12155151367188,153.14843900915255,150.09211305415,150.8449902800967,8185600
192,2021-10-21,151.92054748535156,153.5607532674933,151.18558605976273,153.04986344586516,8415200
193,2021-10-22,153.96405029296875,154.2418968411187,152.09977325954404,152.39554936196765,8817900
194,2021-10-25,153.21119689941406,155.02169922716354,152.79889914460668,154.7976276308268,10159200
195,2021-10-26,153.62347412109375,154.600436631462,152.85266731705,153.26496505345472,8015100
196,2021-10-27,150.4237518310547,152.99608948555067,149.98456656086825,152.65550994507007,9847000
197,2021-10-28,152.69134521484375,152.82578269867892,150.54026341601363,150.84499749686972,7212900
198,2021-10-29,152.27011108398438,154.376389803838,151.82196783944073,153.42631463735847,8140100
199,2021-11-01,152.18943786621094,154.4570414298341,151.4813639309913,154.19711070760317,7435500
200,2021-11-02,152.78993225097656,153.883402671124,151.40068569984717,152.1894220491323,7173800
201,2021-11-03,152.84375,153.3815274206338,151.60687013829101,152.48524083707608,8402700
202,2021-11-04,150.8360137939453,152.5479238909086,149.22270941221925,152.3686693680772,9574200
203,2021-11-05,150.62094116210938,152.44935950868373,150.04731837923842,151.3827764414129,7975600
204,2021-11-08,151.52618408203125,153.19327741544467,151.23937953150897,151.5172261410369,6413700
205,2021-11-09,150.37893676757812,150.99737659509412,149.3213253403011,149.99354016564533,7990300
206,2021-11-10,150.23553466796875,151.4275973217004,149.76050392998687,150.08316760826196,6999200
207,2021-11-11,150.2265625,151.1855818264509,149.59019314502248,150.14590000713164,5815300
208,2021-11-12,149.55435180664062,150.34308822851702,148.53258584023044,150.26241205719214,8113400
209,2021-11-15,149.2854766845703,150.38790524603243,148.78355843467688,149.86807111310466,6492500
210,2021-11-16,148.2099151611328,149.7425708762499,147.99480150820128,149.73359925972483,9706100
211,2021-11-17,147.41221618652344,148.3891650198127,146.444225293232,148.07547300495767,9909600
212,2021-11-18,146.13951110839844,147.75282948346165,145.70032581633382,147.34053169129422,8122500
213,2021-11-19,144.23040771484375,145.29699073285676,142.91286559568005,144.57100092765336,12193600
214,2021-11-22,147.3046417236328,148.76557892267851,146.0856919505152,147.13434515826285,14549900
215,2021-11-23,150.8270721435547,151.07803123787048,148.21887547451016,148.33539708124425,12354400
216,2021-11-24,149.64398193359375,151.86676835503454,149.17790918069255,150.98841152076474,9629800
217,2021-11-26,145.1356658935547,145.7809932654897,142.34822801710172,145.32389207547183,13619300
218,2021-11-29,144.5082550048828,147.6900745165477,143.2445015524219,146.37253239108716,12104400
219,2021-11-30,142.35716247558594,143.97048063929282,141.8731601883517,142.65293861195255,18922600
220,2021-12-01,141.51466369628906,146.3366890596353,141.43400119999595,144.302115036909,12253400
221,2021-12-02,144.49034118652344,146.31875948350122,142.3302876110837,143.25346153853386,12969900
222,2021-12-03,141.87315368652344,145.04601487578034,140.88724695339496,144.75023875296867,12681800
223,2021-12-06,143.54922485351562,145.74512367202226,142.92182714483437,144.31106004396992,11186500
224,2021-12-07,145.70924377441406,146.44419129469372,144.44547703965975,145.09080415203468,9851600
225,2021-12-08,144.0421905517578,146.33668150280062,143.55818824650183,145.7899462624158,11705700
226,2021-12-09,143.81814575195312,144.23938784807532,142.19585560929187,143.09214215880206,11189600
227,2021-12-10,143.24449157714844,144.92950062183732,142.62605180505082,144.58892110736258,10405400
228,2021-12-13,141.54150390625,143.21755459174267,140.96788133051382,142.95763763177638,12069000
229,2021-12-14,142.62603759765625,144.20349649919095,140.9858320930313,141.12026956216326,12563600
230,2021-12-15,141.55947875976562,143.2713890969695,141.03067305651794,143.2713890969695,14014200
231,2021-12-16,143.77333068847656,145.0370980231587,142.24067464995287,143.75540112788778,19542800
232,2021-12-17,140.5019073486328,142.85018795591404,139.08577262895574,142.79641293860044,28082000
233,2021-12-20,137.97433471679688,138.65550747765232,136.0921277501959,138.48521086837707,15148000
234,2021-12-21,139.90133666992188,140.87828553412785,139.00505029698178,139.29186850092006,11291300
235,2021-12-22,140.44805908203125,140.77072269388137,139.13948875570378,139.59658984072337,7273000
236,2021-12-23,140.94998168945312,142.6170747908714,140.9051783144706,141.26368737179422,8055200
237,2021-12-27,141.75668334960938,141.79252879388838,140.12543527184357,141.25476507221907,6188100
238,2021-12-28,142.18685913085938,143.54024653036703,141.6849409873663,141.79249096775948,6342300
239,2021-12-29,142.1151885986328,143.07422174081657,141.74770784267938,142.37511934845233,6398900
240,2021-12-30,142.04347229003906,143.62094518954336,141.94488023382004,142.60813712804307,6948200
241,2021-12-31,141.9269561767578,142.76945390035635,141.57740502961474,142.01657661054742,5805900
242,2022-01-03,144.92945861816406,145.77196973445285,142.96658988473385,143.28029548802962,13120900
243,2022-01-04,150.4237518310547,151.09596664749054,147.19711524166442,147.26881979656702,20195800
244,2022-01-05,147.67369079589844,151.80329013211062,147.62860510009205,151.31640038878064,17539400
245,2022-01-06,149.24256896972656,150.91062950084512,147.75482368939643,150.49587415594445,14047500
246,2022-01-07,150.72128295898438,151.05489230050952,148.82779404291946,149.37780644172148,13913300
247,2022-01-10,150.8655548095703,152.65984699001987,149.25157787661314,152.44345768645198,12922500
248,2022-01-11,151.0188446044922,151.9475521123548,149.95488001521278,151.7131120078545,11854100
249,2022-01-12,151.8754119873047,152.9123141143526,150.73931308271762,151.8934490157865,12568000
250,2022-01-13,151.68606567382812,153.1106883189971,151.37950496439515,151.78524869843554,13623400
251,2022-01-14,142.3629150390625,145.19412327301816,141.47026782608924,144.95067153162142,40158400
252,2022-01-18,136.39393615722656,140.46041256008874,135.7357153001426,140.46041256008874,32324800
253,2022-01-19,134.2840576171875,137.25953483287398,133.94143657995036,136.6644503963154,22380000
254,2022-01-20,133.1389617919922,135.79885290155266,132.86846135954696,134.33816982786135,14860800
255,2022-01-21,130.8126678466797,133.00369225221422,130.08232637816818,132.99468061665783,20705400
256,2022-01-24,130.6954345703125,131.17331261267407,125.8445197948773,128.2880073309946,28471400
257,2022-01-25,132.1200714111328,132.40860884974666,126.94454461133132,129.5232894964976,18915900
258,2022-01-26,133.37339782714844,135.76280243563275,131.6061538891288,134.0947277798649,20709100
259,2022-01-27,131.02005004882812,135.5914671882387,129.95609917114837,134.72586860719565,17536800
260,2022-01-28,132.19219970703125,132.32744302628882,128.18883235834684,130.0101870209384,14117000
261,2022-01-31,133.98651123046875,134.15781485585117,130.4429847793707,131.3175949685572,13985700
262,2022-02-01,136.28575134277344,136.57428882459573,133.71603146663776,134.0676779237184,14584900
263,2022-02-02,135.19473266601562,136.09639153266028,133.5086349880213,135.69965943002106,12441100
264,2022-02-03,134.07666015625,136.73655085166888,133.70697674807488,135.2488193421933,12474900
265,2022-02-04,137.5570526123047,138.40461401344166,134.13977210493826,134.43732113458552,16654400
266,2022-02-07,138.01693725585938,138.5128386544454,136.01525335617333,138.19726628791096,12572300
267,2022-02-08,140.6136932373047,142.8948890000778,139.57679107539767,139.75712009161342,20411400
268,2022-02-09,141.19979858398438,141.94816341325424,140.49650569611774,141.19077318912463,9131100
269,2022-02-10,140.6136932373047,143.3908041133376,139.95548613691733,141.2538770668259,16455600
270,2022-02-11,138.78330993652344,142.63339656220526,137.9267368954951,140.30711539006643,16830000
271,2022-02-14,137.4939727783203,138.56693532930305,135.5373745855073,137.7103621124639,17026500
272,2022-02-15,139.50466918945312,140.60469417240373,138.7202303317611,139.31531476265337,9500000
273,2022-02-16,139.75709533691406,140.74892538775418,138.62101035358594,138.62101035358594,9076500
274,2022-02-17,136.53819274902344,138.61201085107288,135.85293697750177,137.9538037443335,11367500
275,2022-02-18,137.1783905029297,138.9817083818998,136.26771992701023,137.16937886649532,11733300
276,2022-02-22,136.93492126464844,138.17020320971827,135.61850708557432,135.78982446353288,11333500
277,2022-02-23,134.0676727294922,138.22432107815925,133.41847717876846,138.0620153113664,11799000
278,2022-02-24,130.3347930908203,130.73152519700787,126.0338764061564,128.88312175221003,25655100
279,2022-02-25,133.41848754882812,135.36607435237707,130.6594131229129,130.9659738906313,18367700
280,2022-02-28,127.85523223876953,130.79463524157825,127.02570771818957,129.43313528251048,31315300
281,2022-03-01,123.0313491821289,126.66503330164778,120.44359264632159,126.26830120036253,36840400
282,2022-03-02,125.58305358886719,126.26830941680886,123.17562591747438,123.7887473806501,19405600
283,2022-03-03,124.69039154052734,127.11585595551155,123.58135504977642,126.08796545618155,16640800
284,2022-03-04,121.18295288085938,122.10264882804157,119.37963504776192,121.66985640040068,21016000
285,2022-03-07,116.50334930419922,119.64111833721554,116.26890919141296,119.1722518698656,27560100
286,2022-03-08,115.68284606933594,118.82962700046201,114.75413157211952,116.89106576070367,19207800
287,2022-03-09,120.31735229492188,121.94034088415977,119.41569349625875,119.83044883903979,17536200
288,2022-03-10,118.89273071289062,120.32636491249848,117.50418220522836,118.89273071289062,15604200
289,2022-03-11,116.2148208618164,120.89443298732363,115.79104005704099,119.46079856685715,20061800
290,2022-03-14,117.36893463134766,119.84849654865901,116.52137308375106,116.7287645318465,15786900
291,2022-03-15,119.45177459716797,120.41655628370094,118.23454326192422,118.83865311124794,15096600
292,2022-03-16,124.78958892822266,124.87074868720958,121.21000191793254,121.60673404374151,20354900
293,2022-03-17,126.3674545288086,126.40352857947829,122.5534422845294,123.40100361841792,17050500
294,2022-03-18,126.32242584228516,126.99867006251533,124.84370569771082,126.40357184673906,23656500
295,2022-03-21,125.91666412353516,126.91750608657999,125.08713955857726,126.54783638137619,12676100
296,2022-03-22,128.5945587158203,129.77572940530004,127.78307139337129,128.27898642741008,13548600
297,2022-03-23,126.03389739990234,127.66589803365586,125.51093351447321,127.1158854781377,12093200
298,2022-03-24,126.8543930053711,126.87243003569671,125.42977029055317,126.50274658424802,10017600
299,2022-03-25,127.96343994140625,129.09952529570612,126.95358629313971,127.21506134198583,8383500
300,2022-03-28,127.01667022705078,127.10684160996571,124.33874250148959,126.23223147693211,10818100
301,2022-03-29,127.29619598388672,129.47822261345289,126.4486481808806,129.2528078900717,11316500
302,2022-03-30,126.71914672851562,128.14376956490008,126.15111092790522,127.94540348906021,8771000
303,2022-03-31,122.91413116455078,126.54781493756707,122.86002008098987,126.07894852092014,17353900
304,2022-04-01,122.00345611572266,123.89694519351288,120.64195621273164,123.88791979980071,15721300
305,2022-04-04,122.54444885253906,123.47315630104687,119.82143546773246,120.93047192171554,17416400
306,2022-04-05,121.11835479736328,122.98953765348999,120.8186001854299,121.78145463294454,12110300
307,2022-04-06,119.43794250488281,120.40986162764926,118.95652216048553,119.51968999124358,12914700
308,2022-04-07,119.07459259033203,119.82851838667824,116.93090413933677,118.94742521867147,12994200
309,2022-04-08,121.2546157836914,121.62702558423577,119.43793122613627,119.60142618341868,13126900
310,2022-04-11,120.80951690673828,122.5353616041821,120.41893639971144,120.80951690673828,10466400
