,Date,Close,High,Low,Open,Volume
0,2021-01-19,12.988724708557129,13.057281347523123,12.807982403646784,12.97974917056158,226188000
1,2021-01-20,13.328269004821777,13.392837146187576,13.020135512164993,13.074980630078048,258572000
2,2021-01-21,13.828611373901367,13.959992011036567,13.215834583904515,13.380870156744221,337780000
3,2021-01-22,13.674043655395508,13.802931705716695,13.589032833311224,13.701466685293624,246820000
4,2021-01-25,13.614961624145508,13.789720219870421,13.199380371226189,13.743101253478759,251112000
5,2021-01-26,13.397575378417969,13.606487262954001,13.349958806472381,13.542417439336141,163980000
6,2021-01-27,12.881524085998535,13.195640288057769,12.757871281264219,13.192897604485092,371272000
7,2021-01-28,13.01440143585205,13.302342356675961,12.924155341787754,12.959805478023089,228316000
8,2021-01-29,12.953322410583496,13.297355184274961,12.875291917591868,13.038333242858723,271552000
9,2021-02-01,13.19987964630127,13.233534581974757,12.866566542246508,13.016644788412517,217204000
10,2021-02-02,13.518733024597168,13.533939513350386,13.248242969774687,13.361176112515281,220440000
11,2021-02-03,13.49255657196045,13.89268122482267,13.478595893291107,13.597759985933012,245408000
12,2021-02-04,13.625929832458496,13.635153579480152,13.300345542291058,13.493053287958364,201340000
13,2021-02-05,13.552885055541992,13.698725635356672,13.507762015334324,13.68651004246619,169152000
14,2021-02-08,14.398260116577148,14.43316181497627,13.688755187120892,13.688755187120892,434624000
15,2021-02-09,14.223252296447754,14.542354624618508,14.182616068463537,14.300534356614135,287560000
16,2021-02-10,14.722845077514648,14.863200291058451,14.301281112966517,14.42268955667671,485352000
17,2021-02-11,15.207983016967773,15.229423311893008,14.883147095100519,14.938242328908395,450828000
18,2021-02-12,14.919295310974121,15.248369834422629,14.733566916671759,15.007796320212169,374756000
19,2021-02-16,15.28725814819336,15.329390295174722,14.908074531360281,15.02200431508525,321960000
20,2021-02-17,14.8641996383667,15.180809395697596,14.738552573585007,15.128455897288585,274756000
21,2021-02-18,14.787412643432617,14.831538080524819,14.534124322785622,14.687692712343281,233868000
22,2021-02-19,14.884644508361816,15.134441800500714,14.805118076676864,14.982369277805347,271724000
23,2021-02-22,14.3154935836792,15.090813464605944,14.284829539167944,14.733318293645503,325884000
24,2021-02-23,14.102339744567871,14.198818673240451,13.35194955644747,14.035776416282213,391780000
25,2021-02-24,14.45833969116211,14.466068467380678,13.717423274073871,14.083145503096832,448320000
26,2021-02-25,13.270180702209473,14.33443798699334,13.179187133736889,14.006110991803554,824436000
27,2021-02-26,13.67603874206543,13.815645509869658,13.323529751360189,13.713931328326733,500932000
28,2021-03-01,13.802934646606445,13.885951239822205,13.515243835324203,13.836091261293221,353184000
29,2021-03-02,13.368653297424316,13.881460928666272,13.358431951392774,13.861018236603186,264116000
30,2021-03-03,12.768843650817871,13.413779546962282,12.762859958538192,13.388600869785426,377592000
31,2021-03-04,12.335558891296387,12.938613575131294,12.049862368433251,12.764851636975537,573344000
32,2021-03-05,12.426553726196289,12.514805563806275,11.646497027872458,12.514805563806275,542840000
33,2021-03-08,11.560739517211914,12.436276664198935,11.534063968796627,12.41508648345778,543112000
34,2021-03-09,12.48945140838623,12.585713469776065,12.029584993693858,12.100410437756945,521824000
35,2021-03-10,12.437575340270996,12.948065579929416,12.426851970545927,12.808909118795265,384376000
36,2021-03-11,12.96153450012207,13.014155316080448,12.703171840009764,12.918141567568973,299916000
37,2021-03-12,12.824374198913574,12.857043763325269,12.559028764148305,12.617134944070317,243964000
38,2021-03-15,13.158799171447754,13.17426110970681,12.73584243101685,12.833102427316174,221988000
39,2021-03-16,13.258554458618164,13.479259776774319,13.084483255110108,13.323643391504907,272128000
40,2021-03-17,13.308428764343262,13.4201527389685,12.957543753879627,13.00767018394586,243864000
